title,year,journal,authors,doi,labels
Thermodynamically analysis and optimization of potato drying in a combined infrared/convective dryer,2023,Case Studies in Thermal Engineering,"Geng, Z. and Wang, H. and Torki, M. and Beigi, M. and Zhu, L. and Huang, X. and Yang, X. and Hu, B.",10.1016/j.csite.2022.102671,drying_kinetics
Thermodynamically analysis and optimization of potato drying in a combined infrared/convective dryer,2023,Case Studies in Thermal Engineering,"Geng, Z. and Wang, H. and Torki, M. and Beigi, M. and Zhu, L. and Huang, X. and Yang, X. and Hu, B.",10.1016/j.csite.2022.102671,energy_efficiency
Improvement of equipment in order to intensify the process of drying dispersed food products,2020,Eastern-European Journal of Enterprise Technologies,"Sabadash, S. and Savchenko-Pererva, M. and Radchuk, O. and Rozhkova, L. and Zahorulko, A.",10.15587/1729-4061.2020.192363,drying_kinetics
Application of numerical analysis and machine learning techniques to improve drying performance and energy consumption of microwave-assisted convective dryer,2025,Results in Engineering,"El-Mesery, H.S. and ElMesiry, A.H. and Kaveh, M. and Hu, Z. and Elwakeel, A.E. and Elhadad, S.",10.1016/j.rineng.2025.106059,drying_kinetics
Application of numerical analysis and machine learning techniques to improve drying performance and energy consumption of microwave-assisted convective dryer,2025,Results in Engineering,"El-Mesery, H.S. and ElMesiry, A.H. and Kaveh, M. and Hu, Z. and Elwakeel, A.E. and Elhadad, S.",10.1016/j.rineng.2025.106059,energy_efficiency
Experimental Investigations of Thin-layer Drying of Leaves in a Heat-Pump Assisted Tray-type Batch Drying Chamber,2020,Strojniski Vestnik/Journal of Mechanical Engineering,"Babu, A.K. and Kumaresan, G. and Antony Aroul Raj, V. and Velraj, R.",10.5545/sv-jme.2019.6510,heat_pump_drying
"Examination of different drying methods in sultana seedless grapes in terms of drying kinetics, energy consumption and product quality",2020,Journal of Tekirdag Agricultural Faculty,"Karacabey, E. and Aktas, T. and Taseri, L. and Uysal Seçkin, G.",10.33462/jotaf.578962,drying_kinetics
"Examination of different drying methods in sultana seedless grapes in terms of drying kinetics, energy consumption and product quality",2020,Journal of Tekirdag Agricultural Faculty,"Karacabey, E. and Aktas, T. and Taseri, L. and Uysal Seçkin, G.",10.33462/jotaf.578962,energy_efficiency
Simulation Study on the Performance of an Enhanced Vapor-Injection Heat-Pump Drying System,2022,Energies,"Dong, S. and Liu, Y. and Meng, Z. and Zhai, S. and Hu, K. and Zhang, F. and Zhou, D.",10.3390/en15249542,heat_pump_drying
Improvements in drying technologies - Efficient solutions for cleaner production with higher energy efficiency and reduced emission,2021,Journal of Cleaner Production,"Chojnacka, K. and Mikula, K. and Izydorczyk, G. and Skrzypczak, D. and Witek-Krowiak, A. and Moustakas, K. and Ludwig, W. and Kułażyński, M.",10.1016/j.jclepro.2021.128706,dryer_design
Improvements in drying technologies - Efficient solutions for cleaner production with higher energy efficiency and reduced emission,2021,Journal of Cleaner Production,"Chojnacka, K. and Mikula, K. and Izydorczyk, G. and Skrzypczak, D. and Witek-Krowiak, A. and Moustakas, K. and Ludwig, W. and Kułażyński, M.",10.1016/j.jclepro.2021.128706,drying_kinetics
Improvements in drying technologies - Efficient solutions for cleaner production with higher energy efficiency and reduced emission,2021,Journal of Cleaner Production,"Chojnacka, K. and Mikula, K. and Izydorczyk, G. and Skrzypczak, D. and Witek-Krowiak, A. and Moustakas, K. and Ludwig, W. and Kułażyński, M.",10.1016/j.jclepro.2021.128706,energy_efficiency
Simulation of coffee fruit drying using computational fluid dynamics,2018,Coffee Science,"Amaral, R. and de Andrade, E.T. and Gomes, F.C. and Borém, F.M. and Lemos, I.A. and de Almeida Dias, C.",10.25186/cs.v13i4.1489,drying_kinetics
Simulation of coffee fruit drying using computational fluid dynamics,2018,Coffee Science,"Amaral, R. and de Andrade, E.T. and Gomes, F.C. and Borém, F.M. and Lemos, I.A. and de Almeida Dias, C.",10.25186/cs.v13i4.1489,coffee_drying_stage
Thermophysical properties of parchment coffee: New Colombian varieties,2023,Journal of Food Process Engineering,"Duque-Dussán, E. and Sanz-Uribe, J.R. and Dussán-Lubert, C. and Banout, J.",10.1111/jfpe.14300,coffee_drying_stage
Modelling of a continuous veneer drying unit of industrial scale and model-based ANOVA of the energy efficiency,2022,Energy,"Gradov, D.V. and Yusuf, Y.O. and Ohjainen, J. and Suuronen, J. and Eskola, R. and Roininen, L. and Koiranen, T.",10.1016/j.energy.2021.122673,dryer_design
Modelling of a continuous veneer drying unit of industrial scale and model-based ANOVA of the energy efficiency,2022,Energy,"Gradov, D.V. and Yusuf, Y.O. and Ohjainen, J. and Suuronen, J. and Eskola, R. and Roininen, L. and Koiranen, T.",10.1016/j.energy.2021.122673,drying_kinetics
Modelling of a continuous veneer drying unit of industrial scale and model-based ANOVA of the energy efficiency,2022,Energy,"Gradov, D.V. and Yusuf, Y.O. and Ohjainen, J. and Suuronen, J. and Eskola, R. and Roininen, L. and Koiranen, T.",10.1016/j.energy.2021.122673,energy_efficiency
Study on the variable-temperature drying process of corn drying in an industrial corn-drying system equipped with a self-adaptive control heat exchanger,2021,Applied Sciences (Switzerland),"Li, B. and Zeng, Z. and Zhang, X. and Zhang, Y.",10.3390/app11062772,dryer_design
Study on the variable-temperature drying process of corn drying in an industrial corn-drying system equipped with a self-adaptive control heat exchanger,2021,Applied Sciences (Switzerland),"Li, B. and Zeng, Z. and Zhang, X. and Zhang, Y.",10.3390/app11062772,drying_kinetics
Study on the variable-temperature drying process of corn drying in an industrial corn-drying system equipped with a self-adaptive control heat exchanger,2021,Applied Sciences (Switzerland),"Li, B. and Zeng, Z. and Zhang, X. and Zhang, Y.",10.3390/app11062772,energy_efficiency
Sensory and physiological quality of arabic coffee under different fermentation times,2020,Bioscience Journal,"Do Carmo, K.B. and Do Carmo, J.C.B. and Krause, M.R. and Peterle, G.",10.14393/BJ-v36n2a2020-43255,coffee_processing
Viability of an Open-Loop Heat Pump Drying System in South African Climatic Conditions †,2024,Energies,"Ngalonkulu, S.M. and Huan, Z.",10.3390/en17102432,heat_pump_drying
A comprehensive review of heat pump wood drying technologies,2024,Energy,"Gao, L. and Fix, A. and Seabourne, T. and Pei, Y. and Adegbaye, P. and Hwang, Y. and Yang, B. and Radermacher, R.",10.1016/j.energy.2024.133241,heat_pump_drying
Different elevation affects the biochemical composition and regulatory patterns of polyphenol compounds in (Coffea arabica),2025,Beverage Plant Research,"Zaman, S. and Li, Z. and Dong, Y. and Luo, G. and Shan, Z. and Zhang, C.",10.48130/bpr-0025-0020,coffee_general
Sensory analysis of coffee dried with and without stirring,2018,Coffee Science,"Ribeiro, B.B. and de Medeiros Câmara, F.M. and Mendes, A.N.G. and da Silva, V.A. and Montanari, F.F.",10.25186/cs.v13i4.1472,coffee_drying_stage
NUMERICAL APPROACH FOR PREDICTION OF AIRFLOW BEHAVIOR IN COFFEE BEAN MONOLAYERS DURING DRYING PROCESS,2022,Engenharia Agricola,"Bustos-Vanegas, J.D. and Aragón, L. and Gutiérrez-Guzmán, N. and Córdoba, N.",10.1590/1809-4430-ENG.AGRIC.V42N2E20210205/2022,drying_kinetics
NUMERICAL APPROACH FOR PREDICTION OF AIRFLOW BEHAVIOR IN COFFEE BEAN MONOLAYERS DURING DRYING PROCESS,2022,Engenharia Agricola,"Bustos-Vanegas, J.D. and Aragón, L. and Gutiérrez-Guzmán, N. and Córdoba, N.",10.1590/1809-4430-ENG.AGRIC.V42N2E20210205/2022,coffee_drying_stage
Mathematical modeling of coffee beans drying: addressing challenges of determining moisture ratio under natural conditions,2025,Coffee Science,"Romero Leiton, J.P. and Gomez, T.P.C. and Mesa-Mazo, M.J. and Eraso-Checa, F. and Lagos, C. and Sekkak, I.",10.25186/.v20i.2385,drying_kinetics
Mathematical modeling of coffee beans drying: addressing challenges of determining moisture ratio under natural conditions,2025,Coffee Science,"Romero Leiton, J.P. and Gomez, T.P.C. and Mesa-Mazo, M.J. and Eraso-Checa, F. and Lagos, C. and Sekkak, I.",10.25186/.v20i.2385,coffee_drying_stage
Recent Applications of Heat Pump Dryer for Drying of Fruit Crops: A Review,2021,International Journal of Fruit Science,"Salehi, F.",10.1080/15538362.2021.1911746,heat_pump_drying
Preservation of fruits through drying—A comprehensive review of experiments and modeling approaches,2024,Journal of Food Process Engineering,"Kilic, M. and Sahin, M. and Hassan, A. and Ullah, A.",10.1111/jfpe.14568,drying_kinetics
Bioclimatic analysis of three buildings for wet processing of coffee in Colombia,2018,Revista Facultad Nacional de Agronomia Medellin,"Hernández, R.O. and Tinôco, I.F.F. and Carlo, J.C. and Saraz, J.A.O. and Torres, I.D.A.",10.15446/rfnam.v71n3.64566,coffee_processing
Bioclimatic analysis of three buildings for wet processing of coffee in Colombia,2018,Revista Facultad Nacional de Agronomia Medellin,"Hernández, R.O. and Tinôco, I.F.F. and Carlo, J.C. and Saraz, J.A.O. and Torres, I.D.A.",10.15446/rfnam.v71n3.64566,coffee_drying_stage
Thermodynamic properties of water adsorption of Coffea arabica L. grains,2020,Cientifica,"Dos Santos, S.G.F. and Almeida, V.G. and Cruz, D.R.C. and Rodovalho, R.S.",10.15361/1984-5529.2020V48N4P302-310,drying_kinetics
Thermodynamic properties of water adsorption of Coffea arabica L. grains,2020,Cientifica,"Dos Santos, S.G.F. and Almeida, V.G. and Cruz, D.R.C. and Rodovalho, R.S.",10.15361/1984-5529.2020V48N4P302-310,coffee_drying_stage
Mathematical modeling of dehydration resistance of pericarp tissues and endosperm in fruits of Arabic coffee,2020,Coffee Science,"Dias, C.A. and de Andrade, E.T. and Lemos, I.À. and Borém, F.M. and Westerich, D.N. and da Silva, A.C.A.",10.25186/.v15i.1670,coffee_drying_stage
Computational fluid dynamics assessment of effect of different openings configurations on the thermal environment of a facility for coffee wet processing,2020,Journal of Agricultural Engineering,"Hernandez, R.O. and Saraz, J.A.O. and Oliveira, K.S. and Aristizaba, I.D. and Arango, J.C.",10.4081/jae.2020.892,coffee_processing
"The role of wet fermentation in enhancing coffee flavor, aroma and sensory quality",2021,European Food Research and Technology,"Elhalis, H. and Cox, J. and Frank, D. and Zhao, J.",10.1007/s00217-020-03641-6,coffee_processing
Design and Development of Equipment forAgricultural Grains and Coffee Cherry,2024,AIP Conference Proceedings,"Stanley, G. and Thufail, M. and Gopala, M. and Ali, S.M. and Tanappagol, P. and Anthony, J. and Hegde R. and Kodi S.K.S. and Rao G.",10.1063/5.0195881,dryer_design
Design and Development of Equipment forAgricultural Grains and Coffee Cherry,2024,AIP Conference Proceedings,"Stanley, G. and Thufail, M. and Gopala, M. and Ali, S.M. and Tanappagol, P. and Anthony, J. and Hegde R. and Kodi S.K.S. and Rao G.",10.1063/5.0195881,coffee_drying_stage
