title,year,journal,authors,doi,labels
Utilization of Collagen Wastes as Bioretanning Agent and Effects on the Mechanical Properties of Leather,2023,Tekstil ve Konfeksiyon,"Sancakli, A. and Ismar, E. and Arican, F. and Polat, O. and Basaran, B. and Mizan, A.",10.32710/tekstilvekonfeksiyon.1066721,Producto: Biomoléculas
Utilization of Collagen Wastes as Bioretanning Agent and Effects on the Mechanical Properties of Leather,2023,Tekstil ve Konfeksiyon,"Sancakli, A. and Ismar, E. and Arican, F. and Polat, O. and Basaran, B. and Mizan, A.",10.32710/tekstilvekonfeksiyon.1066721,Residuos: Residuos sólidos
Utilization of Collagen Wastes as Bioretanning Agent and Effects on the Mechanical Properties of Leather,2023,Tekstil ve Konfeksiyon,"Sancakli, A. and Ismar, E. and Arican, F. and Polat, O. and Basaran, B. and Mizan, A.",10.32710/tekstilvekonfeksiyon.1066721,Residuos: Residuos con cromo
Utilization of Collagen Wastes as Bioretanning Agent and Effects on the Mechanical Properties of Leather,2023,Tekstil ve Konfeksiyon,"Sancakli, A. and Ismar, E. and Arican, F. and Polat, O. and Basaran, B. and Mizan, A.",10.32710/tekstilvekonfeksiyon.1066721,Tipo de valorización: Valorización química
Recovery of Cr from chrome-containing leather waste and its utilization as reinforcement along with waste spent alumina catalyst and grinding sludge in AA 5052-based metal matrix composites,2022,"Proceedings of the Institution of Mechanical Engineers, Part E: Journal of Process Mechanical Engineering","Dwivedi, S.P. and Sahu, R. and Saxena, A. and Dwivedi, V.K. and Srinivas, K. and Sharma, S.",10.1177/09544089211038385,Producto: Materiale
Recovery of Cr from chrome-containing leather waste and its utilization as reinforcement along with waste spent alumina catalyst and grinding sludge in AA 5052-based metal matrix composites,2022,"Proceedings of the Institution of Mechanical Engineers, Part E: Journal of Process Mechanical Engineering","Dwivedi, S.P. and Sahu, R. and Saxena, A. and Dwivedi, V.K. and Srinivas, K. and Sharma, S.",10.1177/09544089211038385,Residuos: Residuos sólidos
Recovery of Cr from chrome-containing leather waste and its utilization as reinforcement along with waste spent alumina catalyst and grinding sludge in AA 5052-based metal matrix composites,2022,"Proceedings of the Institution of Mechanical Engineers, Part E: Journal of Process Mechanical Engineering","Dwivedi, S.P. and Sahu, R. and Saxena, A. and Dwivedi, V.K. and Srinivas, K. and Sharma, S.",10.1177/09544089211038385,Residuos: Residuos con cromo
Recovery of Cr from chrome-containing leather waste and its utilization as reinforcement along with waste spent alumina catalyst and grinding sludge in AA 5052-based metal matrix composites,2022,"Proceedings of the Institution of Mechanical Engineers, Part E: Journal of Process Mechanical Engineering","Dwivedi, S.P. and Sahu, R. and Saxena, A. and Dwivedi, V.K. and Srinivas, K. and Sharma, S.",10.1177/09544089211038385,Tipo de valorización: Valorización química
"A novel vegetable tannin for eco-leather production: separation, characterization and application of facile valorized indigenous Acacia nilotica bark extract",2023,Bioresource Technology Reports,"Shakil, M.S.R. and Aktar, M.S. and Rahman, S. and Ahmed, S.",10.1016/j.biteb.2023.101591,Producto: Materiale
"A novel vegetable tannin for eco-leather production: separation, characterization and application of facile valorized indigenous Acacia nilotica bark extract",2023,Bioresource Technology Reports,"Shakil, M.S.R. and Aktar, M.S. and Rahman, S. and Ahmed, S.",10.1016/j.biteb.2023.101591,Producto: Biomoléculas
"A novel vegetable tannin for eco-leather production: separation, characterization and application of facile valorized indigenous Acacia nilotica bark extract",2023,Bioresource Technology Reports,"Shakil, M.S.R. and Aktar, M.S. and Rahman, S. and Ahmed, S.",10.1016/j.biteb.2023.101591,Residuos: Residuos sin cromo
"A novel vegetable tannin for eco-leather production: separation, characterization and application of facile valorized indigenous Acacia nilotica bark extract",2023,Bioresource Technology Reports,"Shakil, M.S.R. and Aktar, M.S. and Rahman, S. and Ahmed, S.",10.1016/j.biteb.2023.101591,Tipo de valorización: Valorización química
THE USE OF NON-CHROME MINERAL TANNING MATERIALS AS A PREFERABLE ENVIRONMENTALLY FRIENDLY TANNING MATERIAL,2021,Leather and Footwear Journal,"Anggriyani, E. and Rachmawati, L. and Adetya, N.P.",10.24264/lfj.21.3.4,Producto: Materiale
THE USE OF NON-CHROME MINERAL TANNING MATERIALS AS A PREFERABLE ENVIRONMENTALLY FRIENDLY TANNING MATERIAL,2021,Leather and Footwear Journal,"Anggriyani, E. and Rachmawati, L. and Adetya, N.P.",10.24264/lfj.21.3.4,Residuos: Residuos con cromo
THE USE OF NON-CHROME MINERAL TANNING MATERIALS AS A PREFERABLE ENVIRONMENTALLY FRIENDLY TANNING MATERIAL,2021,Leather and Footwear Journal,"Anggriyani, E. and Rachmawati, L. and Adetya, N.P.",10.24264/lfj.21.3.4,Residuos: Residuos líquidos
THE USE OF NON-CHROME MINERAL TANNING MATERIALS AS A PREFERABLE ENVIRONMENTALLY FRIENDLY TANNING MATERIAL,2021,Leather and Footwear Journal,"Anggriyani, E. and Rachmawati, L. and Adetya, N.P.",10.24264/lfj.21.3.4,Tipo de valorización: Valorización química
A Review on Utilization Routes of the Leather Industry Biomass,2021,Advances in Materials Science and Engineering,"Ayele, M. and Limeneh, D.Y. and Tesfaye, T. and Mengie, W. and Abuhay, A. and Haile, A. and Gebino, G.",10.1155/2021/1503524,Producto: Energía
A Review on Utilization Routes of the Leather Industry Biomass,2021,Advances in Materials Science and Engineering,"Ayele, M. and Limeneh, D.Y. and Tesfaye, T. and Mengie, W. and Abuhay, A. and Haile, A. and Gebino, G.",10.1155/2021/1503524,Producto: Materiale
A Review on Utilization Routes of the Leather Industry Biomass,2021,Advances in Materials Science and Engineering,"Ayele, M. and Limeneh, D.Y. and Tesfaye, T. and Mengie, W. and Abuhay, A. and Haile, A. and Gebino, G.",10.1155/2021/1503524,Producto: Biomoléculas
A Review on Utilization Routes of the Leather Industry Biomass,2021,Advances in Materials Science and Engineering,"Ayele, M. and Limeneh, D.Y. and Tesfaye, T. and Mengie, W. and Abuhay, A. and Haile, A. and Gebino, G.",10.1155/2021/1503524,Residuos: Residuos sólidos
A Review on Utilization Routes of the Leather Industry Biomass,2021,Advances in Materials Science and Engineering,"Ayele, M. and Limeneh, D.Y. and Tesfaye, T. and Mengie, W. and Abuhay, A. and Haile, A. and Gebino, G.",10.1155/2021/1503524,Residuos: Residuos con cromo
A Review on Utilization Routes of the Leather Industry Biomass,2021,Advances in Materials Science and Engineering,"Ayele, M. and Limeneh, D.Y. and Tesfaye, T. and Mengie, W. and Abuhay, A. and Haile, A. and Gebino, G.",10.1155/2021/1503524,Residuos: Residuos sin cromo
A Review on Utilization Routes of the Leather Industry Biomass,2021,Advances in Materials Science and Engineering,"Ayele, M. and Limeneh, D.Y. and Tesfaye, T. and Mengie, W. and Abuhay, A. and Haile, A. and Gebino, G.",10.1155/2021/1503524,Tipo de valorización: Valorización química
A Review on Utilization Routes of the Leather Industry Biomass,2021,Advances in Materials Science and Engineering,"Ayele, M. and Limeneh, D.Y. and Tesfaye, T. and Mengie, W. and Abuhay, A. and Haile, A. and Gebino, G.",10.1155/2021/1503524,Tipo de valorización: Valorización térmica
A Review on Utilization Routes of the Leather Industry Biomass,2021,Advances in Materials Science and Engineering,"Ayele, M. and Limeneh, D.Y. and Tesfaye, T. and Mengie, W. and Abuhay, A. and Haile, A. and Gebino, G.",10.1155/2021/1503524,Tipo de valorización: Valorización biológica
From Waste to Function: Valorization of Collagen-Based Wastes with Natural Deep Eutectic Solvents for Bioadhesive Applications,2026,ACS Sustainable Chemistry and Engineering,"Pelosi, C. and Micheli, E. and Pulidori, E. and Caroti, G. and Cipolletta, B. and Campanella, B. and Corsi, I. and Pizzimenti, S. and Birolo, L. and Bonaduce, I. and Duce, C. and Bramanti, E.",10.1021/acssuschemeng.5c11526,Producto: Materiale
From Waste to Function: Valorization of Collagen-Based Wastes with Natural Deep Eutectic Solvents for Bioadhesive Applications,2026,ACS Sustainable Chemistry and Engineering,"Pelosi, C. and Micheli, E. and Pulidori, E. and Caroti, G. and Cipolletta, B. and Campanella, B. and Corsi, I. and Pizzimenti, S. and Birolo, L. and Bonaduce, I. and Duce, C. and Bramanti, E.",10.1021/acssuschemeng.5c11526,Residuos: Residuos sólidos
From Waste to Function: Valorization of Collagen-Based Wastes with Natural Deep Eutectic Solvents for Bioadhesive Applications,2026,ACS Sustainable Chemistry and Engineering,"Pelosi, C. and Micheli, E. and Pulidori, E. and Caroti, G. and Cipolletta, B. and Campanella, B. and Corsi, I. and Pizzimenti, S. and Birolo, L. and Bonaduce, I. and Duce, C. and Bramanti, E.",10.1021/acssuschemeng.5c11526,Residuos: Residuos sin cromo
From Waste to Function: Valorization of Collagen-Based Wastes with Natural Deep Eutectic Solvents for Bioadhesive Applications,2026,ACS Sustainable Chemistry and Engineering,"Pelosi, C. and Micheli, E. and Pulidori, E. and Caroti, G. and Cipolletta, B. and Campanella, B. and Corsi, I. and Pizzimenti, S. and Birolo, L. and Bonaduce, I. and Duce, C. and Bramanti, E.",10.1021/acssuschemeng.5c11526,Tipo de valorización: Valorización química
Eco-friendly bioenergy: New approaches for the effective treatment of tannery fleshings,2021,Environmental Challenges,"Rethinam, S. and Aruni, A.W. and Turkmen, H.",10.1016/j.envc.2021.100249,Producto: Energía
Eco-friendly bioenergy: New approaches for the effective treatment of tannery fleshings,2021,Environmental Challenges,"Rethinam, S. and Aruni, A.W. and Turkmen, H.",10.1016/j.envc.2021.100249,Residuos: Residuos sólidos
Eco-friendly bioenergy: New approaches for the effective treatment of tannery fleshings,2021,Environmental Challenges,"Rethinam, S. and Aruni, A.W. and Turkmen, H.",10.1016/j.envc.2021.100249,Residuos: Residuos sin cromo
Eco-friendly bioenergy: New approaches for the effective treatment of tannery fleshings,2021,Environmental Challenges,"Rethinam, S. and Aruni, A.W. and Turkmen, H.",10.1016/j.envc.2021.100249,Tipo de valorización: Valorización química
"A comprehensive review of AI-based collagen valorization: Recent trends, innovations in extraction, and applications",2025,Green Analytical Chemistry,"Srinivasan, A. and Gupta, A. and Narayanamurthy, V.",10.1016/j.greeac.2025.100212,Producto: Materiale
"A comprehensive review of AI-based collagen valorization: Recent trends, innovations in extraction, and applications",2025,Green Analytical Chemistry,"Srinivasan, A. and Gupta, A. and Narayanamurthy, V.",10.1016/j.greeac.2025.100212,Producto: Biomoléculas
"A comprehensive review of AI-based collagen valorization: Recent trends, innovations in extraction, and applications",2025,Green Analytical Chemistry,"Srinivasan, A. and Gupta, A. and Narayanamurthy, V.",10.1016/j.greeac.2025.100212,Residuos: Residuos sólidos
"A comprehensive review of AI-based collagen valorization: Recent trends, innovations in extraction, and applications",2025,Green Analytical Chemistry,"Srinivasan, A. and Gupta, A. and Narayanamurthy, V.",10.1016/j.greeac.2025.100212,Residuos: Residuos sin cromo
"A comprehensive review of AI-based collagen valorization: Recent trends, innovations in extraction, and applications",2025,Green Analytical Chemistry,"Srinivasan, A. and Gupta, A. and Narayanamurthy, V.",10.1016/j.greeac.2025.100212,Tipo de valorización: Valorización química
"A comprehensive review of AI-based collagen valorization: Recent trends, innovations in extraction, and applications",2025,Green Analytical Chemistry,"Srinivasan, A. and Gupta, A. and Narayanamurthy, V.",10.1016/j.greeac.2025.100212,Tipo de valorización: Valorización biológica
Hydrolysate from leather tanning waste as clay modifier for pig manure treatment,2025,Results in Surfaces and Interfaces,"Guagliano, M. and Borgonovo, A.T.H. and Mostoni, S. and Lacalamita, M. and Mesto, E. and Finocchio, E. and Dotelli, G. and Schingaro, E. and Lupinelli, S. and Reggi, S. and Dell’Anno, M. and Rossi, L. and Scotti, R. and Bellotto, M. and Cristiani, C.",10.1016/j.rsurfi.2025.100645,Producto: Materiale
Hydrolysate from leather tanning waste as clay modifier for pig manure treatment,2025,Results in Surfaces and Interfaces,"Guagliano, M. and Borgonovo, A.T.H. and Mostoni, S. and Lacalamita, M. and Mesto, E. and Finocchio, E. and Dotelli, G. and Schingaro, E. and Lupinelli, S. and Reggi, S. and Dell’Anno, M. and Rossi, L. and Scotti, R. and Bellotto, M. and Cristiani, C.",10.1016/j.rsurfi.2025.100645,Residuos: Residuos sólidos
Hydrolysate from leather tanning waste as clay modifier for pig manure treatment,2025,Results in Surfaces and Interfaces,"Guagliano, M. and Borgonovo, A.T.H. and Mostoni, S. and Lacalamita, M. and Mesto, E. and Finocchio, E. and Dotelli, G. and Schingaro, E. and Lupinelli, S. and Reggi, S. and Dell’Anno, M. and Rossi, L. and Scotti, R. and Bellotto, M. and Cristiani, C.",10.1016/j.rsurfi.2025.100645,Tipo de valorización: Aplicaciones ambientales
Co-pyrolysis of chrome-tanned leather waste and polyethylene terephthalate: Synergistic effects on pyrolysis kinetics and product distribution,2026,Journal of Analytical and Applied Pyrolysis,"Liu, J. and Wang, H. and Zhang, M. and Li, X. and Wang, F. and Tang, K.",10.1016/j.jaap.2025.107487,Producto: Energía
Co-pyrolysis of chrome-tanned leather waste and polyethylene terephthalate: Synergistic effects on pyrolysis kinetics and product distribution,2026,Journal of Analytical and Applied Pyrolysis,"Liu, J. and Wang, H. and Zhang, M. and Li, X. and Wang, F. and Tang, K.",10.1016/j.jaap.2025.107487,Producto: Materiale
Co-pyrolysis of chrome-tanned leather waste and polyethylene terephthalate: Synergistic effects on pyrolysis kinetics and product distribution,2026,Journal of Analytical and Applied Pyrolysis,"Liu, J. and Wang, H. and Zhang, M. and Li, X. and Wang, F. and Tang, K.",10.1016/j.jaap.2025.107487,Residuos: Residuos sólidos
